ID,STUDIES_ID,Site_L1,Site_L2,Site_L3,Site_long,Site_lat,Site_year,Site_month,Site_method,N,Species,Den_admin,Num_admin,Habitat,Den_hab,Num_hab,Den_unit,
22431,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,Total,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,0,,%,
22432,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,Total,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,1.1,,%,
22433,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,Total,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,12,,%,
22434,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,Total,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,6.7,,%,
22435,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,1,Mosquito ovitrap index,1,Aedes albopictus,,,Airport,0.01,,%,
22436,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,2,Mosquito ovitrap index,1,Aedes albopictus,,,Airport,0.06,,%,
22437,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,3,Mosquito ovitrap index,1,Aedes albopictus,,,Airport,0.19,,%,
22438,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,4,Mosquito ovitrap index,1,Aedes albopictus,,,Airport,1.22,,%,
22439,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,5,Mosquito ovitrap index,1,Aedes albopictus,,,Airport,5.98,,%,
22440,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,6,Mosquito ovitrap index,1,Aedes albopictus,,,Airport,6.65,,%,
22441,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,7,Mosquito ovitrap index,1,Aedes albopictus,,,Airport,4.82,,%,
22442,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,8,Mosquito ovitrap index,1,Aedes albopictus,,,Airport,5.31,,%,
22443,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,9,Mosquito ovitrap index,1,Aedes albopictus,,,Airport,5.36,,%,
22444,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,1,Mosquito ovitrap index,1,Aedes albopictus,,,Railroad,0.1,,%,
22445,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,2,Mosquito ovitrap index,1,Aedes albopictus,,,Railroad,0.24,,%,
22446,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,3,Mosquito ovitrap index,1,Aedes albopictus,,,Railroad,0.1,,%,
22447,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,4,Mosquito ovitrap index,1,Aedes albopictus,,,Railroad,0.5,,%,
22448,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,5,Mosquito ovitrap index,1,Aedes albopictus,,,Railroad,1.08,,%,
22449,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,6,Mosquito ovitrap index,1,Aedes albopictus,,,Railroad,4.69,,%,
22450,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,7,Mosquito ovitrap index,1,Aedes albopictus,,,Railroad,1.35,,%,
22451,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,8,Mosquito ovitrap index,1,Aedes albopictus,,,Railroad,1.57,,%,
22452,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,9,Mosquito ovitrap index,1,Aedes albopictus,,,Railroad,1.79,,%,
22453,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,1,Mosquito ovitrap index,1,Aedes albopictus,,,Land port,0.1,,%,
22454,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,2,Mosquito ovitrap index,1,Aedes albopictus,,,Land port,0.24,,%,
22455,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,3,Mosquito ovitrap index,1,Aedes albopictus,,,Land port,0.1,,%,
22456,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,4,Mosquito ovitrap index,1,Aedes albopictus,,,Land port,3.17,,%,
22457,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,5,Mosquito ovitrap index,1,Aedes albopictus,,,Land port,16.58,,%,
22458,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,6,Mosquito ovitrap index,1,Aedes albopictus,,,Land port,18.14,,%,
22459,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,7,Mosquito ovitrap index,1,Aedes albopictus,,,Land port,16.58,,%,
22460,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,8,Mosquito ovitrap index,1,Aedes albopictus,,,Land port,18.14,,%,
22461,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,9,Mosquito ovitrap index,1,Aedes albopictus,,,Land port,21.57,,%,
22462,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,1,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,0.1,,%,
22463,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,2,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,2.28,,%,
22464,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,3,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,0.19,,%,
22465,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,4,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,4.78,,%,
22466,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,5,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,32.43,,%,
22467,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,6,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,26.15,,%,
22468,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,7,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,22.72,,%,
22469,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,8,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,23.66,,%,
22470,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,9,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,21.12,,%,
22471,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,1,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,1.44,,%,
22472,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,2,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,0.24,,%,
22473,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,3,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,0.1,,%,
22474,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,4,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,0.15,,%,
22475,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,5,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,1.8,,%,
22476,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,6,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,0.06,,%,
22477,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,7,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,0.1,,%,
22478,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,8,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,0.06,,%,
22479,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,9,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,0.1,,%,
22480,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,1,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,0.1,,%,
22481,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,2,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,0.24,,%,
22482,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,3,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,0.37,,%,
22483,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,4,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,2.11,,%,
22484,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,5,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,4.82,,%,
22485,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,6,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,0.95,,%,
22486,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,7,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,2.06,,%,
22487,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,8,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,2.02,,%,
22488,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,9,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,0.9,,%,
22489,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,1,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,0.11,,%,
22490,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,2,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,1.22,,%,
22491,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,3,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,0.1,,%,
22492,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,4,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,1.66,,%,
22493,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,5,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,13.1,,%,
22494,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,6,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,10.74,,%,
22495,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,7,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,12.3,,%,
22496,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,8,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,11.64,,%,
22497,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,9,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,11.95,,%,
22498,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,1,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,0.1,,%,
22499,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,2,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,0.41,,%,
22500,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,3,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,0.28,,%,
22501,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,4,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,1.57,,%,
22502,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,5,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,1.62,,%,
22503,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,6,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,3.17,,%,
22504,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,7,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,1.71,,%,
22505,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,8,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,6.56,,%,
22506,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,9,Mosquito ovitrap index,1,Aedes albopictus,,,Seaport,6.6,,%,
22507,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,1,Mosquito ovitrap index,1,Aedes albopictus,,,NA,,,%,
22508,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,2,Mosquito ovitrap index,1,Aedes albopictus,,,NA,,,%,
22509,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,3,Mosquito ovitrap index,1,Aedes albopictus,,,NA,,,%,
22510,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,4,Mosquito ovitrap index,1,Aedes albopictus,,,NA,,,%,
22511,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,5,Mosquito ovitrap index,1,Aedes albopictus,,,NA,,,%,
22512,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,6,Mosquito ovitrap index,1,Aedes albopictus,,,NA,,,%,
22513,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,7,Mosquito ovitrap index,1,Aedes albopictus,,,NA,,,%,
22514,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,8,Mosquito ovitrap index,1,Aedes albopictus,,,NA,,,%,
22515,XIANGGANG_1,Hong Kong,NA,NA,114.18,21.78,2004,9,Mosquito ovitrap index,1,Aedes albopictus,,,NA,,,%,
22516,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2003,1,Mosquito ovitrap index,1,Aedes albopictus,0.3,,NA,,,%,
22517,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2003,2,Mosquito ovitrap index,1,Aedes albopictus,0.6,,NA,,,%,
22518,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2003,3,Mosquito ovitrap index,1,Aedes albopictus,1.4,,NA,,,%,
22519,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2003,4,Mosquito ovitrap index,1,Aedes albopictus,11.4,,NA,,,%,
22520,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2003,5,Mosquito ovitrap index,1,Aedes albopictus,17.1,,NA,,,%,
22521,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2003,6,Mosquito ovitrap index,1,Aedes albopictus,16.9,,NA,,,%,
22522,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2003,7,Mosquito ovitrap index,1,Aedes albopictus,20.3,,NA,,,%,
22523,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2003,8,Mosquito ovitrap index,1,Aedes albopictus,19.7,,NA,,,%,
22524,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2003,9,Mosquito ovitrap index,1,Aedes albopictus,15,,NA,,,%,
22525,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2003,10,Mosquito ovitrap index,1,Aedes albopictus,9.8,,NA,,,%,
22526,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2003,11,Mosquito ovitrap index,1,Aedes albopictus,6,,NA,,,%,
22527,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2003,12,Mosquito ovitrap index,1,Aedes albopictus,0.6,,NA,,,%,
22528,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2004,1,Mosquito ovitrap index,1,Aedes albopictus,0.1,,NA,,,%,
22529,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2004,2,Mosquito ovitrap index,1,Aedes albopictus,0.1,,NA,,,%,
22530,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2004,3,Mosquito ovitrap index,1,Aedes albopictus,1.5,,NA,,,%,
22531,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2004,4,Mosquito ovitrap index,1,Aedes albopictus,11.9,,NA,,,%,
22532,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2004,5,Mosquito ovitrap index,1,Aedes albopictus,31.6,,NA,,,%,
22533,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2004,6,Mosquito ovitrap index,1,Aedes albopictus,22,,NA,,,%,
22534,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2004,7,Mosquito ovitrap index,1,Aedes albopictus,21.1,,NA,,,%,
22535,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2004,8,Mosquito ovitrap index,1,Aedes albopictus,17.7,,NA,,,%,
22536,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2004,9,Mosquito ovitrap index,1,Aedes albopictus,15.9,,NA,,,%,
22537,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2004,10,Mosquito ovitrap index,1,Aedes albopictus,5.2,,NA,,,%,
22538,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2004,11,Mosquito ovitrap index,1,Aedes albopictus,2.4,,NA,,,%,
22539,XIANGGANG_2,Hong Kong,NA,NA,114.18,21.78,2004,12,Mosquito ovitrap index,1,Aedes albopictus,0.2,,NA,,,%,
22540,XIANGGANG_3,Hong Kong,NA,NA,114.18,21.78,2015,Total,Combined method,2,Aedes japonicus,,,Green space,,1191,,
22541,XIANGGANG_3,Hong Kong,NA,NA,114.18,21.78,2015,Total,Combined method,2,Culex pipiens quinquefasciatus,,,Green space,,520,,
22542,XIANGGANG_3,Hong Kong,NA,NA,114.18,21.78,2015,Total,Combined method,2,Aedes albopictus,,,Green space,,183,,
22543,XIANGGANG_3,Hong Kong,NA,NA,114.18,21.78,2015,Total,Combined method,2,Anopheles minimus,,,Green space,,145,,
22544,XIANGGANG_3,Hong Kong,NA,NA,114.18,21.78,2015,Total,Combined method,2,Culex fuscocephalus,,,Green space,,65,,
22545,XIANGGANG_3,Hong Kong,NA,NA,114.18,21.78,2015,Total,Combined method,2,Anopheles jeyporiensis,,,Green space,,25,,
22546,XIANGGANG_3,Hong Kong,NA,NA,114.18,21.78,2015,Total,Combined method,2,Culex gelidus,,,Green space,,3,,
22547,XINJIANG_1,Xinjiang,Ili ,Qinghe,90.38,46.68,2012,Total,Combined method,2,Ochlerotatus caspius,,,Land port,10,,individuals/hour,
22548,XINJIANG_1,Xinjiang,Ili ,Qinghe,90.38,46.68,2012,Total,Combined method,2,Aedes vexans,,,Land port,9,,individuals/hour,
22549,XINJIANG_1,Xinjiang,Ili ,Qinghe,90.38,46.68,2012,Total,Combined method,2,Culex pipiens,,,Land port,99,,individuals/hour,
22550,XINJIANG_1,Xinjiang,Ili ,Qinghe,90.38,46.68,2012,Total,Combined method,2,Anopheles messeae,,,Land port,24,,individuals/hour,
22551,XINJIANG_1,Xinjiang,Ili ,Qinghe,90.38,46.68,2012,5,Combined method,2,Total,,,Land port,3.44,,individuals/hour,
22552,XINJIANG_1,Xinjiang,Ili ,Qinghe,90.38,46.68,2012,6,Combined method,2,Total,,,Land port,12.49,,individuals/hour,
22553,XINJIANG_1,Xinjiang,Ili ,Qinghe,90.38,46.68,2012,7,Combined method,2,Total,,,Land port,36.46,,individuals/hour,
22554,XINJIANG_1,Xinjiang,Ili ,Qinghe,90.38,46.68,2012,8,Combined method,2,Total,,,Land port,15.61,,individuals/hour,
22555,XINJIANG_1,Xinjiang,Ili ,Qinghe,90.38,46.68,2012,9,Combined method,1,Total,,,Land port,3.75,,individuals/hour,
22556,XINJIANG_1,Xinjiang,Ili ,Qinghe,90.38,46.68,2012,Total,Combined method,2,Total,,,Land port,25,,individuals/hour,
22557,XINJIANG_1,Xinjiang,Ili ,Qinghe,90.38,46.68,2012,Total,Combined method,2,Total,,,Land port,20,,individuals/hour,
22558,XINJIANG_1,Xinjiang,Ili ,Qinghe,90.38,46.68,2012,Total,Combined method,2,Total,,,Land port,61,,individuals/hour,
22559,XINJIANG_1,Xinjiang,Ili ,Qinghe,90.38,46.68,2012,Total,Combined method,2,Total,,,Land port,36,,individuals/hour,
22560,XINJIANG_1,Xinjiang,Ili ,Qinghe,90.38,46.68,2012,Total,Combined method,2,Total,,,Land port,142,,individuals/hour,
22561,XINJIANG_10,Xinjiang,Karamay,NA,85.746799,46.129676,2019,Total,Spoon,1,Total,,,Well,38.04,,individuals/spoon,
22562,XINJIANG_10,Xinjiang,Karamay,NA,85.746799,46.129676,2019,Total,Spoon,1,Total,,,Well,50.79,,individuals/spoon,
22563,XINJIANG_10,Xinjiang,Karamay,NA,85.746799,46.129676,2019,Total,Spoon,1,Total,,,Well,17.1,,individuals/spoon,
22564,XINJIANG_10,Xinjiang,Karamay,NA,85.746799,46.129676,2019,Total,Spoon,1,Total,,,Well,43.15,,individuals/spoon,
22565,XINJIANG_11,Xinjiang,Urumqi,NA,87.614007,43.754976,1991,7,Combined method,1,Aedes dorsalis ,,3,NA,,,,
22566,XINJIANG_11,Xinjiang,Urumqi,NA,87.614007,43.754976,1991,7,Combined method,1,Aedes vexans,,5,NA,,,,
22567,XINJIANG_11,Xinjiang,Urumqi,NA,87.614007,43.754976,1991,7,Combined method,1,Culex pipiens,,115,NA,,,,
22568,XINJIANG_11,Xinjiang,Urumqi,NA,87.614007,43.754976,1991,7,Combined method,1,Aedes rossicus,,1,NA,,,,
22569,XINJIANG_11,Xinjiang,Urumqi,NA,87.614007,43.754976,1991,7,Combined method,1,Total,,141,NA,,,,
22570,XINJIANG_11,Xinjiang,Urumqi,NA,87.614007,43.754976,1991,7,Combined method,1,Barraudius modestus,,17,NA,,,,
22571,XINJIANG_2,Xinjiang,NA,NA,,,2018,Total,Combined method,3,Total,,,Land port,,4793.292,,
22572,XINJIANG_2,Xinjiang,NA,NA,,,2018,Total,Combined method,3,Total,,,Land port,,837.2,,
22573,XINJIANG_2,Xinjiang,NA,NA,,,2018,Total,Combined method,3,Total,,,Land port,,5390.28,,
22574,XINJIANG_2,Xinjiang,NA,NA,,,2018,Total,Combined method,3,Total,,,Land port,,57.96,,
22575,XINJIANG_2,Xinjiang,NA,NA,,,2018,Total,Combined method,3,Total,,,Land port,,2.576,,
22576,XINJIANG_2,Xinjiang,NA,NA,,,2018,Total,Combined method,3,Total,,,Land port,,57.96,,
22577,XINJIANG_2,Xinjiang,NA,NA,,,2018,Total,Combined method,3,Total,,,Land port,,57.96,,
22578,XINJIANG_2,Xinjiang,NA,NA,,,2018,Total,Combined method,3,Total,,,Land port,,18.676,,
22579,XINJIANG_3,Xinjiang,Ili ,NA,80.41,44.21,2018,Total,Combined method,1,Aedes vexans,,,Land port,,1946,,
22580,XINJIANG_3,Xinjiang,Ili ,NA,80.41,44.21,2018,Total,Combined method,1,Culex pipiens,,,Land port,,36,,
22581,XINJIANG_3,Xinjiang,Ili ,NA,80.41,44.21,2018,Total,Combined method,1,Anopheles messeae,,,Land port,,96,,
22582,XINJIANG_3,Xinjiang,Ili ,NA,80.41,44.21,2018,Total,Combined method,1,Ochlerotatus caspius,,,Land port,,88,,
22583,XINJIANG_3,Xinjiang,Ili ,NA,80.41,44.21,2018,Total,Combined method,1,Aedes dorsalis ,,,Land port,,86,,
22584,XINJIANG_3,Xinjiang,Ili ,NA,80.41,44.21,2018,Total,Combined method,1,Culex modestus,,,Land port,,65,,
22585,XINJIANG_3,Xinjiang,Ili ,NA,80.41,44.21,2018,Total,Combined method,1,Culiseta annulata,,,Land port,,0,,
22586,XINJIANG_3,Xinjiang,Ili ,NA,80.41,44.21,2018,Total,Combined method,1,Anopheles hyrcanus,,,Land port,,0,,
22587,XINJIANG_3,Xinjiang,Ili ,NA,80.41,44.21,2018,Total,Combined method,1,Culiseta alaskaensis,,,Land port,,0,,
22588,XINJIANG_3,Xinjiang,Ili ,NA,80.41,44.21,2018,Total,Combined method,1,Total,,,Land port,,2317,,
22589,XINJIANG_3,Xinjiang,Ili ,NA,80.63,43.68,2018,Total,Combined method,1,Aedes vexans,,,Land port,,1648,,
22590,XINJIANG_3,Xinjiang,Ili ,NA,80.63,43.68,2018,Total,Combined method,1,Culex pipiens,,,Land port,,24,,
22591,XINJIANG_3,Xinjiang,Ili ,NA,80.63,43.68,2018,Total,Combined method,1,Anopheles messeae,,,Land port,,88,,
22592,XINJIANG_3,Xinjiang,Ili ,NA,80.63,43.68,2018,Total,Combined method,1,Ochlerotatus caspius,,,Land port,,57,,
22593,XINJIANG_3,Xinjiang,Ili ,NA,80.63,43.68,2018,Total,Combined method,1,Aedes dorsalis ,,,Land port,,68,,
22594,XINJIANG_3,Xinjiang,Ili ,NA,80.63,43.68,2018,Total,Combined method,1,Culex modestus,,,Land port,,52,,
22595,XINJIANG_3,Xinjiang,Ili ,NA,80.63,43.68,2018,Total,Combined method,1,Culiseta annulata,,,Land port,,0,,
22596,XINJIANG_3,Xinjiang,Ili ,NA,80.63,43.68,2018,Total,Combined method,1,Anopheles hyrcanus,,,Land port,,0,,
22597,XINJIANG_3,Xinjiang,Ili ,NA,80.63,43.68,2018,Total,Combined method,1,Culiseta alaskaensis,,,Land port,,0,,
22598,XINJIANG_3,Xinjiang,Ili ,NA,80.63,43.68,2018,Total,Combined method,1,Total,,,Land port,,1937,,
22599,XINJIANG_3,Xinjiang,Ili ,Jimu,85.88,47.44,2018,Total,Combined method,1,Aedes vexans,,,Land port,,1579,,
22600,XINJIANG_3,Xinjiang,Ili ,Jimu,85.88,47.44,2018,Total,Combined method,1,Culex pipiens,,,Land port,,174,,
22601,XINJIANG_3,Xinjiang,Ili ,Jimu,85.88,47.44,2018,Total,Combined method,1,Anopheles messeae,,,Land port,,79,,
22602,XINJIANG_3,Xinjiang,Ili ,Jimu,85.88,47.44,2018,Total,Combined method,1,Ochlerotatus caspius,,,Land port,,53,,
22603,XINJIANG_3,Xinjiang,Ili ,Jimu,85.88,47.44,2018,Total,Combined method,1,Aedes dorsalis ,,,Land port,,39,,
22604,XINJIANG_3,Xinjiang,Ili ,Jimu,85.88,47.44,2018,Total,Combined method,1,Culex modestus,,,Land port,,47,,
22605,XINJIANG_3,Xinjiang,Ili ,Jimu,85.88,47.44,2018,Total,Combined method,1,Culiseta annulata,,,Land port,,3,,
22606,XINJIANG_3,Xinjiang,Ili ,Jimu,85.88,47.44,2018,Total,Combined method,1,Anopheles hyrcanus,,,Land port,,2,,
22607,XINJIANG_3,Xinjiang,Ili ,Jimu,85.88,47.44,2018,Total,Combined method,1,Culiseta alaskaensis,,,Land port,,3,,
22608,XINJIANG_3,Xinjiang,Ili ,Jimu,85.88,47.44,2018,Total,Combined method,1,Total,,,Land port,,1979,,
22609,XINJIANG_3,Xinjiang,Ili ,Qinghe,90.99,46.14,2018,Total,Combined method,1,Aedes vexans,,,Land port,,1528,,
22610,XINJIANG_3,Xinjiang,Ili ,Qinghe,90.99,46.14,2018,Total,Combined method,1,Culex pipiens,,,Land port,,135,,
22611,XINJIANG_3,Xinjiang,Ili ,Qinghe,90.99,46.14,2018,Total,Combined method,1,Anopheles messeae,,,Land port,,69,,
22612,XINJIANG_3,Xinjiang,Ili ,Qinghe,90.99,46.14,2018,Total,Combined method,1,Ochlerotatus caspius,,,Land port,,54,,
22613,XINJIANG_3,Xinjiang,Ili ,Qinghe,90.99,46.14,2018,Total,Combined method,1,Aedes dorsalis ,,,Land port,,47,,
22614,XINJIANG_3,Xinjiang,Ili ,Qinghe,90.99,46.14,2018,Total,Combined method,1,Culex modestus,,,Land port,,30,,
22615,XINJIANG_3,Xinjiang,Ili ,Qinghe,90.99,46.14,2018,Total,Combined method,1,Culiseta annulata,,,Land port,,2,,
22616,XINJIANG_3,Xinjiang,Ili ,Qinghe,90.99,46.14,2018,Total,Combined method,1,Anopheles hyrcanus,,,Land port,,0,,
22617,XINJIANG_3,Xinjiang,Ili ,Qinghe,90.99,46.14,2018,Total,Combined method,1,Culiseta alaskaensis,,,Land port,,2,,
22618,XINJIANG_3,Xinjiang,Ili ,Qinghe,90.99,46.14,2018,Total,Combined method,1,Total,,,Land port,,1867,,
22619,XINJIANG_3,Xinjiang,Ili ,Tacheng,82.8,46.68,2018,Total,Combined method,1,Aedes vexans,,,Land port,,1390,,
22620,XINJIANG_3,Xinjiang,Ili ,Tacheng,82.8,46.68,2018,Total,Combined method,1,Culex pipiens,,,Land port,,35,,
